date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
1945-01-01 00:00:00+00:00,63.0,17.6175,8.0175,15.000001,15.000001,40.165417,203.68326
1945-01-02 00:00:00+00:00,1.0,7.4175,-2.0825,0.0,0.0,27.343414,282.6235
1945-01-03 00:00:00+00:00,3.0,7.5675,-1.7825,0.0,0.0,14.982228,217.28738
1945-01-04 00:00:00+00:00,53.0,11.367499,1.3675,3.3999996,3.3999996,13.207634,237.55754
1945-01-05 00:00:00+00:00,1.0,7.4675,0.7175,0.0,0.0,19.134262,305.31976
1945-01-06 00:00:00+00:00,1.0,8.117499,0.0675,0.0,0.0,15.072783,225.24173
1945-01-07 00:00:00+00:00,63.0,9.5675,4.7675004,24.300001,24.300001,18.919704,62.17065
1945-01-08 00:00:00+00:00,53.0,6.4675,3.2675,1.2,1.2,14.332341,9.842212
1945-01-09 00:00:00+00:00,51.0,6.1675,2.9675,0.4,0.4,16.92383,337.4623
1945-01-10 00:00:00+00:00,3.0,3.4675,-1.6325,0.0,0.0,21.288757,11.10734
1945-01-11 00:00:00+00:00,3.0,1.9175,-1.8825,0.0,0.0,15.827721,346.74573
1945-01-12 00:00:00+00:00,1.0,7.9675,-2.0825,0.0,0.0,24.20314,190.7219
1945-01-13 00:00:00+00:00,51.0,9.6675,4.4175,2.0,2.0,18.971008,222.56549
1945-01-14 00:00:00+00:00,51.0,6.5675,3.9175,0.4,0.4,13.830749,342.4326
1945-01-15 00:00:00+00:00,3.0,6.7175,3.8174999,0.0,0.0,14.759999,88.10664
1945-01-16 00:00:00+00:00,61.0,8.9675,2.4675,5.7,5.7,22.401142,310.29086
1945-01-17 00:00:00+00:00,1.0,5.1175003,-0.0325,0.0,0.0,22.26768,322.36285
1945-01-18 00:00:00+00:00,1.0,5.0675,-0.1825,0.0,0.0,16.610792,338.07477
1945-01-19 00:00:00+00:00,51.0,6.5675,0.3175,0.5,0.5,11.212135,131.58534
1945-01-20 00:00:00+00:00,61.0,5.3675003,2.8675,10.000001,10.000001,18.193361,17.969208
1945-01-21 00:00:00+00:00,1.0,7.1175003,0.1675,0.0,0.0,11.090103,330.6159
1945-01-22 00:00:00+00:00,53.0,9.9175,3.6675,2.3,2.3,21.758419,213.30632
1945-01-23 00:00:00+00:00,1.0,9.5175,4.3175,0.0,0.0,23.933907,278.73404
1945-01-24 00:00:00+00:00,3.0,8.2675,3.5175,0.0,0.0,28.696312,270.67627
1945-01-25 00:00:00+00:00,1.0,5.4175,-5.0825,0.0,0.0,27.038372,348.8646
1945-01-26 00:00:00+00:00,3.0,0.86749995,-2.3825,0.0,0.0,18.448023,11.309882
1945-01-27 00:00:00+00:00,2.0,4.7175,-3.0825,0.0,0.0,14.973577,333.79196
1945-01-28 00:00:00+00:00,3.0,10.2675,0.0675,0.0,0.0,9.585739,163.33217
1945-01-29 00:00:00+00:00,51.0,8.617499,4.0675,0.3,0.3,23.770906,276.03223
1945-01-30 00:00:00+00:00,0.0,5.9175,-2.5825,0.0,0.0,12.599998,277.98474
1945-01-31 00:00:00+00:00,2.0,3.9675,-1.9825001,0.0,0.0,20.523157,301.20804
1945-02-01 00:00:00+00:00,0.0,1.0174999,-4.9325,0.0,0.0,24.162947,299.5185
1945-02-02 00:00:00+00:00,0.0,3.8675,-3.4325001,0.0,0.0,18.043148,307.8503
1945-02-03 00:00:00+00:00,0.0,3.1175,-2.8825,0.0,0.0,20.570463,324.88516
1945-02-04 00:00:00+00:00,51.0,4.8675003,-2.7825,0.6,0.6,16.24394,274.43256
1945-02-05 00:00:00+00:00,3.0,7.0675,3.4175,0.0,0.0,23.507751,267.32462
1945-02-06 00:00:00+00:00,61.0,6.5175004,1.6175,7.8999996,7.8999996,21.24305,24.004007
1945-02-07 00:00:00+00:00,53.0,7.6175003,-1.1825,1.5,1.5,20.364674,347.68497
1945-02-08 00:00:00+00:00,61.0,10.0175,2.6675,4.9999995,4.9999995,13.854155,34.992058
1945-02-09 00:00:00+00:00,3.0,9.8175,2.6675,0.0,0.0,11.457958,298.8408
1945-02-10 00:00:00+00:00,1.0,16.167501,3.3174999,0.0,0.0,19.137648,212.8268
1945-02-11 00:00:00+00:00,53.0,12.5175,7.5675,1.3,1.3,23.904108,214.15479
1945-02-12 00:00:00+00:00,3.0,10.2675,5.2175,0.0,0.0,16.055355,75.86271
1945-02-13 00:00:00+00:00,63.0,15.6675,8.0675,38.900005,38.900005,23.400002,88.83286
1945-02-14 00:00:00+00:00,51.0,12.4175,5.0175004,0.1,0.1,22.057161,326.61847
1945-02-15 00:00:00+00:00,1.0,16.2675,3.0674999,0.0,0.0,21.900904,183.85762
1945-02-16 00:00:00+00:00,51.0,19.817501,11.2175,0.5,0.5,31.435646,227.65657
1945-02-17 00:00:00+00:00,63.0,11.367499,2.8675,14.0,14.0,21.599998,36.82976
1945-02-18 00:00:00+00:00,55.0,5.7675004,1.9675,5.2,5.2,17.727943,7.9525576
1945-02-19 00:00:00+00:00,1.0,3.9175,-1.0825,0.0,0.0,20.532627,7.3916078
1945-02-20 00:00:00+00:00,3.0,6.8675003,-2.4825,0.0,0.0,13.441071,140.42685
1945-02-21 00:00:00+00:00,61.0,10.9675,4.6675,7.5999994,7.5999994,19.211996,69.74052
1945-02-22 00:00:00+00:00,63.0,21.067501,8.617499,10.200001,10.200001,29.655787,203.41077
1945-02-23 00:00:00+00:00,63.0,16.1175,9.367499,9.6,9.6,20.08916,249.36763
1945-02-24 00:00:00+00:00,1.0,11.117499,5.2675004,0.0,0.0,13.281023,308.7298
1945-02-25 00:00:00+00:00,3.0,12.4175,2.5674999,0.0,0.0,14.693999,162.89717
1945-02-26 00:00:00+00:00,3.0,17.9675,7.1175003,0.0,0.0,29.986076,173.66959
1945-02-27 00:00:00+00:00,63.0,19.2675,10.2175,9.100001,9.100001,31.942772,217.41273
1945-02-28 00:00:00+00:00,53.0,10.617499,4.2175,3.6999998,3.6999998,16.563911,59.881622
1945-03-01 00:00:00+00:00,51.0,9.5675,2.0175,0.3,0.3,25.294964,328.22437
1945-03-02 00:00:00+00:00,3.0,16.3675,2.8675,0.0,0.0,21.479664,199.8535
1945-03-03 00:00:00+00:00,2.0,21.567501,12.867499,0.0,0.0,26.208395,222.15231
1945-03-04 00:00:00+00:00,61.0,18.7175,5.8175,6.7999997,6.7999997,19.486609,22.575228
1945-03-05 00:00:00+00:00,61.0,9.5175,4.4675,5.5,5.5,14.973576,79.14586
1945-03-06 00:00:00+00:00,53.0,22.9675,8.7175,1.5000001,1.5000001,30.802622,220.83794
1945-03-07 00:00:00+00:00,55.0,21.0175,9.6675,1.3000001,1.3000001,33.127823,290.9024
1945-03-08 00:00:00+00:00,3.0,9.7675,4.8675003,0.0,0.0,17.49615,20.264738
1945-03-09 00:00:00+00:00,3.0,10.4175,4.1175003,0.0,0.0,15.856356,32.031227
1945-03-10 00:00:00+00:00,51.0,15.117499,3.9175,0.1,0.1,18.228943,227.18236
1945-03-11 00:00:00+00:00,2.0,11.867499,5.0175004,0.0,0.0,17.106628,6.070554
1945-03-12 00:00:00+00:00,3.0,15.367499,3.1675,0.0,0.0,15.905319,142.15305
1945-03-13 00:00:00+00:00,53.0,13.117499,5.8675003,1.8,1.8,19.083395,17.600159
1945-03-14 00:00:00+00:00,51.0,17.417501,2.9675,0.2,0.2,14.57889,128.51242
1945-03-15 00:00:00+00:00,61.0,20.317501,12.5675,5.6,5.6,14.186923,199.0654
1945-03-16 00:00:00+00:00,51.0,26.1175,15.6675,0.2,0.2,21.889065,219.33502
1945-03-17 00:00:00+00:00,1.0,28.067501,18.0175,0.0,0.0,17.072504,228.54561
1945-03-18 00:00:00+00:00,1.0,24.567501,14.7175,0.0,0.0,16.42247,6.916213
1945-03-19 00:00:00+00:00,2.0,27.9675,11.2175,0.0,0.0,18.692286,183.03549
1945-03-20 00:00:00+00:00,2.0,27.1175,17.067501,0.0,0.0,25.233404,216.32597
1945-03-21 00:00:00+00:00,63.0,24.2175,17.3675,8.900001,8.900001,29.76484,199.70615
1945-03-22 00:00:00+00:00,61.0,17.2175,7.5675,4.5,4.5,26.758923,279.97314
1945-03-23 00:00:00+00:00,2.0,19.667501,6.0675,0.0,0.0,17.906157,276.68634
1945-03-24 00:00:00+00:00,1.0,20.7175,10.617499,0.0,0.0,19.881649,267.35507
1945-03-25 00:00:00+00:00,1.0,17.4675,9.9675,0.0,0.0,14.84318,70.89089
1945-03-26 00:00:00+00:00,1.0,22.5175,8.867499,0.0,0.0,17.057314,128.34132
1945-03-27 00:00:00+00:00,53.0,23.2175,14.0175,1.6000001,1.6000001,17.873556,204.98196
1945-03-28 00:00:00+00:00,1.0,26.6175,14.5675,0.0,0.0,13.608762,216.27177
1945-03-29 00:00:00+00:00,51.0,28.417501,16.9675,0.2,0.2,20.65848,224.43973
1945-03-30 00:00:00+00:00,53.0,25.2175,17.9675,1.3,1.3,21.710716,230.6449
1945-03-31 00:00:00+00:00,51.0,26.317501,17.0175,0.2,0.2,36.43655,209.2235
1945-04-01 00:00:00+00:00,55.0,23.0175,11.7675,1.7,1.7,19.486609,26.772924
1945-04-02 00:00:00+00:00,3.0,25.6175,14.867499,0.0,0.0,32.79361,187.01508
1945-04-03 00:00:00+00:00,51.0,24.7175,18.067501,0.3,0.3,27.21038,256.99127
1945-04-04 00:00:00+00:00,3.0,25.317501,15.0675,0.0,0.0,22.7057,138.69424
1945-04-05 00:00:00+00:00,61.0,22.1175,11.3175,3.1,3.1,27.908709,229.39058
1945-04-06 00:00:00+00:00,2.0,13.5675,5.8175,0.0,0.0,21.933426,8.979354
1945-04-07 00:00:00+00:00,3.0,15.0675,5.8675003,0.0,0.0,20.291357,66.76551
1945-04-08 00:00:00+00:00,1.0,18.0175,9.4175,0.0,0.0,21.470612,37.998802
1945-04-09 00:00:00+00:00,1.0,19.817501,12.2675,0.0,0.0,25.20257,39.1938
1945-04-10 00:00:00+00:00,2.0,18.4675,11.2675,0.0,0.0,25.711662,38.85136
1945-04-11 00:00:00+00:00,53.0,17.2175,12.2675,1.5,1.5,17.429354,40.92047
1945-04-12 00:00:00+00:00,51.0,21.167501,14.117499,0.3,0.3,11.885453,66.87912
1945-04-13 00:00:00+00:00,51.0,26.8675,14.867499,0.1,0.1,14.494192,184.25299
1945-04-14 00:00:00+00:00,53.0,29.2175,18.2675,0.6,0.6,18.919704,211.44485
1945-04-15 00:00:00+00:00,61.0,22.917501,12.9175,6.9999995,6.9999995,19.855558,48.844692
1945-04-16 00:00:00+00:00,61.0,24.5175,12.617499,10.200001,10.200001,17.654688,67.89046
1945-04-17 00:00:00+00:00,51.0,26.417501,17.067501,0.6,0.6,32.06426,193.29337
1945-04-18 00:00:00+00:00,63.0,21.7675,15.0175,32.100002,32.100002,23.042812,240.48242
1945-04-19 00:00:00+00:00,0.0,17.8675,11.0175,0.0,0.0,25.570139,6.085662
1945-04-20 00:00:00+00:00,53.0,20.067501,8.6675,1.9,1.9,23.664352,193.30919
1945-04-21 00:00:00+00:00,51.0,25.4675,10.4175,0.4,0.4,26.518099,238.5197
1945-04-22 00:00:00+00:00,1.0,21.2175,9.5175,0.0,0.0,21.38897,359.67444
1945-04-23 00:00:00+00:00,3.0,16.3675,9.867499,0.0,0.0,16.279802,113.396484
1945-04-24 00:00:00+00:00,55.0,18.9675,13.7675,4.0000005,4.0000005,25.992397,116.28939
1945-04-25 00:00:00+00:00,63.0,22.0175,15.1675,27.200003,27.200003,19.523155,180.0
1945-04-26 00:00:00+00:00,55.0,28.667501,14.7175,1.3000001,1.3000001,23.584808,209.17813
1945-04-27 00:00:00+00:00,53.0,21.067501,12.4175,0.7,0.7,25.233404,299.58472
1945-04-28 00:00:00+00:00,3.0,17.4675,9.117499,0.0,0.0,16.299694,323.99658
1945-04-29 00:00:00+00:00,53.0,16.2675,10.867499,2.8999999,2.8999999,14.186923,48.147602
1945-04-30 00:00:00+00:00,51.0,16.8675,10.8175,0.1,0.1,17.057314,348.72443
1945-05-01 00:00:00+00:00,53.0,14.7675,8.7675,1.7,1.7,18.668005,316.26544
1945-05-02 00:00:00+00:00,51.0,15.0675,7.0675,0.3,0.3,12.303366,338.04245
1945-05-03 00:00:00+00:00,63.0,20.2675,10.367499,19.699999,19.699999,21.758419,126.24942
1945-05-04 00:00:00+00:00,61.0,18.417501,10.9175,4.5,4.5,17.654686,246.61761
1945-05-05 00:00:00+00:00,51.0,16.4675,9.2675,0.3,0.3,17.551615,243.49394
1945-05-06 00:00:00+00:00,3.0,17.567501,8.7175,0.0,0.0,22.38378,271.67444
1945-05-07 00:00:00+00:00,1.0,25.317501,10.4675,0.0,0.0,11.709688,172.40543
1945-05-08 00:00:00+00:00,63.0,21.3675,16.8675,10.2,10.2,25.72174,208.6449
1945-05-09 00:00:00+00:00,3.0,20.4675,12.3175,0.0,0.0,14.84318,41.698032
1945-05-10 00:00:00+00:00,53.0,24.4675,13.0175,0.90000004,0.90000004,30.888754,190.22043
1945-05-11 00:00:00+00:00,63.0,19.817501,8.9675,11.5,11.5,28.820242,312.93884
1945-05-12 00:00:00+00:00,3.0,23.7675,10.0175,0.0,0.0,20.87379,194.53876
1945-05-13 00:00:00+00:00,51.0,25.0175,17.2675,0.1,0.1,18.792551,222.12315
1945-05-14 00:00:00+00:00,1.0,22.6175,17.417501,0.0,0.0,15.7908325,61.279778
1945-05-15 00:00:00+00:00,51.0,27.3675,18.667501,1.0,1.0,17.518356,184.24487
1945-05-16 00:00:00+00:00,3.0,29.5175,20.1175,0.0,0.0,20.466246,206.75642
1945-05-17 00:00:00+00:00,63.0,26.2175,20.6175,8.900001,8.900001,22.7057,175.0693
1945-05-18 00:00:00+00:00,63.0,25.2675,18.8675,13.2,13.2,15.1884165,199.7566
1945-05-19 00:00:00+00:00,53.0,19.067501,13.2175,1.2,1.2,24.693481,314.6053
1945-05-20 00:00:00+00:00,1.0,19.2175,12.1675,0.0,0.0,20.345573,11.3774605
1945-05-21 00:00:00+00:00,0.0,27.5175,11.7175,0.0,0.0,20.969807,195.92831
1945-05-22 00:00:00+00:00,1.0,28.3675,17.7675,0.0,0.0,26.161375,211.9723
1945-05-23 00:00:00+00:00,51.0,25.067501,17.317501,0.1,0.1,16.704155,280.34363
1945-05-24 00:00:00+00:00,1.0,21.3675,16.2175,0.0,0.0,18.844202,24.748743
1945-05-25 00:00:00+00:00,2.0,23.817501,13.0675,0.0,0.0,16.1198,142.38753
1945-05-26 00:00:00+00:00,63.0,19.7675,16.5175,27.099998,27.099998,21.437386,148.74306
1945-05-27 00:00:00+00:00,55.0,22.167501,16.417501,8.200001,8.200001,21.166653,154.50175
1945-05-28 00:00:00+00:00,51.0,27.3675,17.7675,0.6,0.6,21.2522,178.95616
1945-05-29 00:00:00+00:00,53.0,25.3675,20.9675,1.7,1.7,23.400002,207.67932
1945-05-30 00:00:00+00:00,53.0,25.9675,18.8675,0.8000001,0.8000001,20.771093,308.0657
1945-05-31 00:00:00+00:00,51.0,26.567501,18.917501,0.2,0.2,13.281023,276.80222
1945-06-01 00:00:00+00:00,1.0,24.567501,18.0175,0.0,0.0,16.203999,79.280075
1945-06-02 00:00:00+00:00,1.0,32.767498,19.317501,0.0,0.0,20.172853,212.58731
1945-06-03 00:00:00+00:00,61.0,28.8675,21.917501,3.1,3.1,23.688984,248.92775
1945-06-04 00:00:00+00:00,51.0,23.567501,16.7175,0.4,0.4,21.316135,358.0909
1945-06-05 00:00:00+00:00,3.0,18.8675,13.4175,0.0,0.0,17.709658,334.46796
1945-06-06 00:00:00+00:00,2.0,21.5175,12.2175,0.0,0.0,14.081478,339.18268
1945-06-07 00:00:00+00:00,3.0,22.6175,14.8175,0.0,0.0,10.966713,155.21101
1945-06-08 00:00:00+00:00,61.0,21.0175,16.9675,4.7,4.7,12.9249525,126.94894
1945-06-09 00:00:00+00:00,55.0,23.667501,17.1175,4.899999,4.899999,10.823973,87.155396
1945-06-10 00:00:00+00:00,53.0,29.417501,19.3675,1.7000002,1.7000002,14.587776,199.45244
1945-06-11 00:00:00+00:00,1.0,34.067497,22.4675,0.0,0.0,17.727943,221.79272
1945-06-12 00:00:00+00:00,51.0,33.067497,23.917501,0.5,0.5,17.22742,235.69409
1945-06-13 00:00:00+00:00,51.0,33.7175,22.567501,0.3,0.3,12.229406,212.11479
1945-06-14 00:00:00+00:00,53.0,34.1675,24.6175,1.1,1.1,16.904673,209.47578
1945-06-15 00:00:00+00:00,1.0,34.567497,24.317501,0.0,0.0,16.311613,212.95555
1945-06-16 00:00:00+00:00,1.0,34.1675,24.6175,0.0,0.0,18.532135,219.98682
1945-06-17 00:00:00+00:00,53.0,34.3675,24.8675,2.6000001,2.6000001,15.856354,197.02058
1945-06-18 00:00:00+00:00,51.0,34.267498,24.6175,0.3,0.3,22.884789,205.88919
1945-06-19 00:00:00+00:00,63.0,30.817501,23.0175,7.4000006,7.4000006,17.917007,199.49124
1945-06-20 00:00:00+00:00,61.0,28.917501,22.0175,4.899999,4.899999,17.193533,219.743
1945-06-21 00:00:00+00:00,61.0,29.567501,22.0175,4.9999995,4.9999995,13.5515,189.97197
1945-06-22 00:00:00+00:00,55.0,27.167501,21.4675,3.8999999,3.8999999,14.830076,348.7229
1945-06-23 00:00:00+00:00,0.0,30.417501,20.7175,0.0,0.0,14.33234,318.61398
1945-06-24 00:00:00+00:00,1.0,31.0175,22.417501,0.0,0.0,12.55879,328.25476
1945-06-25 00:00:00+00:00,55.0,28.4675,22.917501,1.3000001,1.3000001,20.892412,141.3259
1945-06-26 00:00:00+00:00,63.0,29.417501,20.917501,42.6,42.6,35.88822,354.69177
1945-06-27 00:00:00+00:00,1.0,27.5175,21.2175,0.0,0.0,14.48972,14.215896
1945-06-28 00:00:00+00:00,63.0,30.167501,19.817501,26.1,26.1,12.661564,192.11342
1945-06-29 00:00:00+00:00,51.0,33.9175,23.5175,0.1,0.1,16.489416,219.25401
1945-06-30 00:00:00+00:00,1.0,35.4175,25.8675,0.0,0.0,14.529915,232.84161
1945-07-01 00:00:00+00:00,51.0,35.567497,26.1175,0.4,0.4,14.007655,238.921
1945-07-02 00:00:00+00:00,51.0,35.3675,25.817501,0.2,0.2,18.0,224.46184
1945-07-03 00:00:00+00:00,61.0,27.2675,22.4675,3.0,3.0,19.562946,13.790293
1945-07-04 00:00:00+00:00,3.0,26.917501,20.917501,0.0,0.0,12.979984,93.6883
1945-07-05 00:00:00+00:00,63.0,29.567501,22.317501,7.7999997,7.7999997,21.647945,168.69011
1945-07-06 00:00:00+00:00,51.0,31.167501,23.2675,0.4,0.4,19.08,224.56923
1945-07-07 00:00:00+00:00,51.0,29.5175,24.167501,0.1,0.1,11.885453,295.0674
1945-07-08 00:00:00+00:00,61.0,27.817501,23.2675,6.6,6.6,14.081477,121.908066
1945-07-09 00:00:00+00:00,51.0,30.067501,23.0175,1.3000002,1.3000002,15.629971,168.74403
1945-07-10 00:00:00+00:00,55.0,32.267498,22.167501,1.3000001,1.3000001,19.969458,213.4067
1945-07-11 00:00:00+00:00,3.0,27.2675,22.667501,0.0,0.0,23.313995,350.83023
1945-07-12 00:00:00+00:00,1.0,25.2175,17.9675,0.0,0.0,17.654688,90.23904
1945-07-13 00:00:00+00:00,51.0,26.7675,19.9675,1.2,1.2,16.676977,93.55611
1945-07-14 00:00:00+00:00,63.0,28.8675,21.9675,11.9000025,11.9000025,18.844202,166.54504
1945-07-15 00:00:00+00:00,61.0,28.7175,23.9675,3.0,3.0,26.250393,196.09743
1945-07-16 00:00:00+00:00,63.0,25.567501,21.917501,20.5,20.5,17.163355,209.71303
1945-07-17 00:00:00+00:00,63.0,23.5175,21.567501,24.199999,24.199999,11.4862,136.20174
1945-07-18 00:00:00+00:00,63.0,24.2675,20.817501,37.699997,37.699997,13.049689,138.96477
1945-07-19 00:00:00+00:00,51.0,27.1175,21.917501,1.9000002,1.9000002,17.208603,122.61124
1945-07-20 00:00:00+00:00,53.0,27.6175,22.1175,2.4999998,2.4999998,12.864649,99.104576
1945-07-21 00:00:00+00:00,55.0,28.567501,22.2675,2.8,2.8,8.217153,79.756035
1945-07-22 00:00:00+00:00,53.0,31.2675,22.0175,1.2,1.2,10.685391,170.94221
1945-07-23 00:00:00+00:00,63.0,27.8675,22.567501,15.6,15.6,12.261158,212.5382
1945-07-24 00:00:00+00:00,55.0,27.0175,22.167501,3.9999995,3.9999995,9.686609,23.41023
1945-07-25 00:00:00+00:00,51.0,30.5175,22.3675,0.70000005,0.70000005,11.269782,151.77579
1945-07-26 00:00:00+00:00,61.0,30.817501,24.5175,3.1,3.1,18.899143,210.36966
1945-07-27 00:00:00+00:00,63.0,28.6175,22.6175,22.599998,22.599998,16.676977,215.46765
1945-07-28 00:00:00+00:00,63.0,30.067501,23.2675,17.600002,17.600002,19.61587,215.05324
1945-07-29 00:00:00+00:00,63.0,31.417501,24.0175,11.0,11.0,26.28,223.114
1945-07-30 00:00:00+00:00,63.0,29.1175,23.917501,15.2,15.2,15.782622,232.71779
1945-07-31 00:00:00+00:00,61.0,28.7675,23.0175,6.399999,6.399999,10.464798,170.58179
1945-08-01 00:00:00+00:00,61.0,29.5175,22.567501,7.2000003,7.2000003,10.805999,222.77405
1945-08-02 00:00:00+00:00,53.0,27.317501,22.9675,3.5999997,3.5999997,12.287555,76.180885
1945-08-03 00:00:00+00:00,51.0,31.1175,22.817501,0.1,0.1,15.03835,185.61043
1945-08-04 00:00:00+00:00,55.0,26.9675,22.5175,4.4,4.4,18.681883,356.0157
1945-08-05 00:00:00+00:00,2.0,27.7675,20.2675,0.0,0.0,11.304229,75.77221
1945-08-06 00:00:00+00:00,51.0,29.7175,20.917501,0.3,0.3,21.749481,196.62625
1945-08-07 00:00:00+00:00,51.0,29.067501,23.817501,0.1,0.1,19.681828,246.40683
1945-08-08 00:00:00+00:00,53.0,26.167501,21.567501,1.7000002,1.7000002,17.462784,351.08896
1945-08-09 00:00:00+00:00,51.0,25.817501,20.6175,0.9,0.9,18.919704,16.89565
1945-08-10 00:00:00+00:00,51.0,26.5175,20.2175,0.1,0.1,12.57426,26.412346
1945-08-11 00:00:00+00:00,2.0,27.567501,18.7675,0.0,0.0,12.783802,95.731575
1945-08-12 00:00:00+00:00,3.0,28.067501,20.5175,0.0,0.0,13.1041975,114.86756
1945-08-13 00:00:00+00:00,63.0,26.2175,21.2175,17.800001,17.800001,14.372974,101.64091
1945-08-14 00:00:00+00:00,51.0,29.3675,22.2675,1.3000001,1.3000001,12.594856,190.62929
1945-08-15 00:00:00+00:00,51.0,31.9675,23.6175,0.4,0.4,24.482647,226.62387
1945-08-16 00:00:00+00:00,61.0,26.9675,20.4675,13.600001,13.600001,20.898613,31.972952
1945-08-17 00:00:00+00:00,61.0,24.1175,19.8675,17.3,17.3,12.768586,32.176697
1945-08-18 00:00:00+00:00,51.0,26.067501,20.8675,0.2,0.2,14.654254,50.636402
1945-08-19 00:00:00+00:00,2.0,25.2175,20.5175,0.0,0.0,15.192682,45.420788
1945-08-20 00:00:00+00:00,2.0,26.0175,18.817501,0.0,0.0,8.825508,84.28949
1945-08-21 00:00:00+00:00,51.0,27.567501,21.3675,2.6999998,2.6999998,9.693296,207.4688
1945-08-22 00:00:00+00:00,51.0,30.5175,21.5175,0.1,0.1,10.805998,226.10161
1945-08-23 00:00:00+00:00,51.0,28.1175,21.2675,0.90000004,0.90000004,16.29174,59.31114
1945-08-24 00:00:00+00:00,63.0,28.2675,22.7175,5.2,5.2,15.192682,91.84015
1945-08-25 00:00:00+00:00,61.0,25.4675,21.9675,15.3,15.3,10.00256,248.03496
1945-08-26 00:00:00+00:00,51.0,24.4675,19.2175,0.1,0.1,22.682856,311.77173
1945-08-27 00:00:00+00:00,1.0,23.6175,16.167501,0.0,0.0,15.596767,328.26562
1945-08-28 00:00:00+00:00,0.0,29.667501,16.2175,0.0,0.0,11.043261,201.30081
1945-08-29 00:00:00+00:00,0.0,31.317501,19.3675,0.0,0.0,13.450708,208.17094
1945-08-30 00:00:00+00:00,0.0,31.3675,20.417501,0.0,0.0,14.458382,203.56212
1945-08-31 00:00:00+00:00,0.0,29.917501,20.417501,0.0,0.0,13.339445,183.6913
1945-09-01 00:00:00+00:00,1.0,31.417501,21.067501,0.0,0.0,19.008547,197.05153
1945-09-02 00:00:00+00:00,63.0,27.567501,22.0175,11.5,11.5,20.608229,221.25104
1945-09-03 00:00:00+00:00,51.0,25.7175,20.4675,1.2,1.2,20.929594,29.808437
1945-09-04 00:00:00+00:00,51.0,24.5175,21.2675,2.0000002,2.0000002,20.696087,46.297417
1945-09-05 00:00:00+00:00,61.0,24.317501,20.6175,23.2,23.2,14.869351,73.98445
1945-09-06 00:00:00+00:00,63.0,25.667501,21.9675,29.500004,29.500004,18.0036,98.78881
1945-09-07 00:00:00+00:00,51.0,26.4675,23.067501,0.70000005,0.70000005,15.986593,58.632816
1945-09-08 00:00:00+00:00,2.0,27.167501,22.817501,0.0,0.0,11.620809,50.554943
1945-09-09 00:00:00+00:00,61.0,28.4675,22.6175,1.5,1.5,11.304229,90.87068
1945-09-10 00:00:00+00:00,51.0,28.817501,23.317501,1.0,1.0,9.178235,12.528784
1945-09-11 00:00:00+00:00,63.0,31.667501,23.2175,6.2,6.2,17.477621,199.07108
1945-09-12 00:00:00+00:00,1.0,26.9675,21.167501,0.0,0.0,14.113653,2.3547535
1945-09-13 00:00:00+00:00,2.0,28.317501,20.067501,0.0,0.0,18.792551,99.52668
1945-09-14 00:00:00+00:00,61.0,32.267498,24.1175,3.1,3.1,19.486609,175.90117
1945-09-15 00:00:00+00:00,61.0,28.567501,23.2675,2.2999997,2.2999997,18.374111,205.03438
1945-09-16 00:00:00+00:00,55.0,24.1175,20.5175,7.4,7.4,21.758419,34.03362
1945-09-17 00:00:00+00:00,63.0,22.8675,19.7675,43.1,43.1,34.387066,67.17983
1945-09-18 00:00:00+00:00,63.0,26.917501,22.3675,32.6,32.6,27.248457,149.0256
1945-09-19 00:00:00+00:00,3.0,24.667501,19.3675,0.0,0.0,13.684735,287.4652
1945-09-20 00:00:00+00:00,3.0,26.7675,18.417501,0.0,0.0,11.165805,40.150124
1945-09-21 00:00:00+00:00,1.0,27.8675,20.9675,0.0,0.0,11.808878,216.1394
1945-09-22 00:00:00+00:00,55.0,24.7675,19.3675,2.5,2.5,19.878391,41.581852
1945-09-23 00:00:00+00:00,53.0,24.2175,18.817501,1.0,1.0,8.825508,102.837105
1945-09-24 00:00:00+00:00,51.0,26.667501,20.8675,0.2,0.2,13.513193,152.59868
1945-09-25 00:00:00+00:00,51.0,29.5175,22.067501,0.3,0.3,14.693999,187.95818
1945-09-26 00:00:00+00:00,51.0,29.817501,21.4675,0.4,0.4,16.575644,188.36311
1945-09-27 00:00:00+00:00,51.0,27.7175,22.2675,0.90000004,0.90000004,13.551501,153.89622
1945-09-28 00:00:00+00:00,2.0,28.5175,20.6175,0.0,0.0,15.021105,152.32594
1945-09-29 00:00:00+00:00,2.0,30.0175,20.6175,0.0,0.0,14.77755,193.09439
1945-09-30 00:00:00+00:00,51.0,25.317501,17.5175,0.3,0.3,26.14403,32.10894
1945-10-01 00:00:00+00:00,3.0,24.067501,18.8675,0.0,0.0,17.873556,100.40948
1945-10-02 00:00:00+00:00,55.0,26.5175,18.067501,2.7,2.7,34.45484,227.14716
1945-10-03 00:00:00+00:00,1.0,18.067501,13.617499,0.0,0.0,22.19773,321.254
1945-10-04 00:00:00+00:00,3.0,17.2175,11.2675,0.0,0.0,14.512064,45.386703
1945-10-05 00:00:00+00:00,3.0,22.167501,12.5175,0.0,0.0,7.491114,73.52949
1945-10-06 00:00:00+00:00,61.0,19.6175,17.3675,18.5,18.5,9.19939,142.2418
