date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant,temp_avg
1962-11-08 00:00:00+00:00,2.0,15.7415,5.7915,0.0,0.0,13.207634,199.1198,10.7665
1962-11-09 00:00:00+00:00,63.0,16.3915,10.8914995,9.899999,9.899999,29.644857,96.73428,13.641499750000001
1962-11-10 00:00:00+00:00,65.0,17.8915,10.341499,24.199999,24.199999,43.301876,199.18231,14.1164995
1962-11-11 00:00:00+00:00,2.0,15.841499,9.5415,0.0,0.0,24.975283,287.58038,12.691499499999999
1962-11-12 00:00:00+00:00,2.0,12.091499,6.9415,0.0,0.0,13.684735,21.870993,9.5164995
1962-11-13 00:00:00+00:00,3.0,11.4915,7.6915,0.0,0.0,22.668568,5.0193195,9.5915
1962-11-14 00:00:00+00:00,3.0,11.0415,5.8415003,0.0,0.0,29.035288,336.94092,8.44150015
1962-11-15 00:00:00+00:00,0.0,13.6414995,4.8415003,0.0,0.0,13.891522,306.4034,9.2414999
1962-11-16 00:00:00+00:00,3.0,16.8915,6.2915,0.0,0.0,10.787993,247.03618,11.5915
1962-11-17 00:00:00+00:00,2.0,19.5415,10.5415,0.0,0.0,12.758432,228.68262,15.0415
1962-11-18 00:00:00+00:00,63.0,16.6915,8.341499,25.300003,25.300003,29.144442,253.22615,12.516499500000002
1962-11-19 00:00:00+00:00,3.0,7.8415003,4.6415,0.0,0.0,25.294964,351.2539,6.24150015
1962-11-20 00:00:00+00:00,51.0,9.091499,5.1915,0.90000004,0.90000004,11.4862,208.04697,7.1414995
1962-11-21 00:00:00+00:00,63.0,12.1414995,6.7915,14.400001,14.400001,15.2947035,200.1468,9.46649975
1962-11-22 00:00:00+00:00,63.0,17.5415,12.1915,15.6,15.6,32.90408,235.78883,14.866499999999998
1962-11-23 00:00:00+00:00,0.0,11.091499,3.2415,0.0,0.0,27.459293,312.03568,7.1664995000000005
1962-11-24 00:00:00+00:00,1.0,12.5415,3.7914999,0.0,0.0,21.313093,246.90465,8.166499949999999
1962-11-25 00:00:00+00:00,53.0,8.1915,5.5415,1.8000001,1.8000001,17.935081,23.571327,6.8665
1962-11-26 00:00:00+00:00,51.0,8.091499,5.0415,2.1000001,2.1000001,41.93343,14.245129,6.566499500000001
1962-11-27 00:00:00+00:00,61.0,11.1915,7.9915004,4.7999997,4.7999997,39.30435,26.441946,9.591500199999999
1962-11-28 00:00:00+00:00,3.0,13.4415,10.591499,0.0,0.0,32.730316,30.953806,12.0164995
1962-11-29 00:00:00+00:00,3.0,13.841499,10.6414995,0.0,0.0,28.657898,29.018322,12.24149925
1962-11-30 00:00:00+00:00,1.0,12.9915,10.0415,0.0,0.0,25.49908,30.996195,11.5165
1962-12-01 00:00:00+00:00,1.0,13.6915,9.4915,0.0,0.0,27.897097,20.234138,11.5915
1962-12-02 00:00:00+00:00,55.0,13.9915,10.0415,1.4,1.4,28.019936,19.180527,12.0165
1962-12-03 00:00:00+00:00,51.0,12.6915,10.2415,0.6,0.6,25.006397,27.096252,11.4665
1962-12-04 00:00:00+00:00,53.0,11.6414995,9.8914995,2.5,2.5,23.157824,16.981726,10.7664995
1962-12-05 00:00:00+00:00,51.0,13.1414995,7.2915,0.1,0.1,23.233253,327.00693,10.21649975
1962-12-06 00:00:00+00:00,63.0,11.2415,4.6915,12.200001,12.200001,28.038431,222.75908,7.9665
1962-12-07 00:00:00+00:00,1.0,7.1915,1.2915,0.0,0.0,35.864746,237.72168,4.2415
1962-12-08 00:00:00+00:00,3.0,9.8914995,2.1415,0.0,0.0,24.122686,233.80191,6.01649975
1962-12-09 00:00:00+00:00,53.0,9.8914995,3.9415,2.9999998,2.9999998,28.594517,236.19351,6.91649975
1962-12-10 00:00:00+00:00,2.0,3.2914999,-2.8585,0.0,0.0,27.419146,267.76215,0.21649995
1962-12-11 00:00:00+00:00,71.0,1.7414999,-2.8085,0.8,0.0,15.39184,221.89282,-0.53350005
1962-12-12 00:00:00+00:00,3.0,-0.5585,-5.4084997,0.0,0.0,22.862123,331.9536,-2.9834998500000003
1962-12-13 00:00:00+00:00,3.0,-3.3585,-9.2585,0.0,0.0,22.104116,307.2675,-6.3084999999999996
1962-12-14 00:00:00+00:00,3.0,-0.5585,-4.4084997,0.0,0.0,23.708124,278.30942,-2.4834998500000003
1962-12-15 00:00:00+00:00,1.0,2.2415,-5.6584997,0.0,0.0,14.003029,273.28378,-1.7084998500000002
1962-12-16 00:00:00+00:00,3.0,3.9415,-1.0085,0.0,0.0,15.941944,247.5818,1.4665
1962-12-17 00:00:00+00:00,1.0,7.6415,-1.8585,0.0,0.0,15.876775,273.39355,2.8914999999999997
1962-12-18 00:00:00+00:00,1.0,8.7915,1.4914999,0.0,0.0,13.708391,357.35248,5.14149995
1962-12-19 00:00:00+00:00,2.0,13.8914995,1.2414999,0.0,0.0,20.316889,189.96042,7.5664997
1962-12-20 00:00:00+00:00,51.0,11.1414995,4.8915,0.1,0.1,20.774214,344.0696,8.01649975
1962-12-21 00:00:00+00:00,73.0,6.0415,-0.108500004,12.5,6.9,25.96995,48.870373,2.966499998
1962-12-22 00:00:00+00:00,61.0,7.2415004,0.79150003,13.600001,13.600001,22.771244,252.0052,4.016500215
1962-12-23 00:00:00+00:00,2.0,8.6414995,-1.4585,0.0,0.0,17.786331,242.48369,3.59149975
1962-12-24 00:00:00+00:00,2.0,4.8415003,-3.0585,0.0,0.0,21.67487,332.21555,0.8915001499999999
1962-12-25 00:00:00+00:00,73.0,5.6915,-0.8585,20.7,16.800001,15.815435,33.81467,2.4164999999999996
1962-12-26 00:00:00+00:00,53.0,8.3914995,0.1415,1.2,1.2,15.990646,293.97183,4.26649975
1962-12-27 00:00:00+00:00,3.0,6.5915003,2.8915,0.0,0.0,14.618837,45.994072,4.74150015
1962-12-28 00:00:00+00:00,3.0,3.7415,1.0914999,0.0,0.0,19.06301,358.11,2.41649995
1962-12-29 00:00:00+00:00,61.0,6.5415,-0.70849997,8.3,8.3,16.80857,109.4318,2.916500015
1962-12-30 00:00:00+00:00,63.0,6.2915,-3.6085,11.5,11.5,34.477398,324.56555,1.3415000000000001
1962-12-31 00:00:00+00:00,1.0,-3.6585,-9.658501,0.0,0.0,34.06521,307.71695,-6.6585005
1963-01-01 00:00:00+00:00,0.0,-0.4085,-8.5585,0.0,0.0,27.887802,314.13538,-4.4835
1963-01-02 00:00:00+00:00,1.0,1.4415,-4.0585,0.0,0.0,22.406927,322.29684,-1.3085000000000002
1963-01-03 00:00:00+00:00,2.0,2.7914999,-1.8085,0.0,0.0,10.514218,335.54788,0.4914999499999999
1963-01-04 00:00:00+00:00,1.0,3.9915001,-1.0585,0.0,0.0,19.966211,330.79773,1.46650005
1963-01-05 00:00:00+00:00,2.0,4.6915,-1.0585,0.0,0.0,14.917212,345.87787,1.8164999999999998
1963-01-06 00:00:00+00:00,3.0,7.2915,-0.4085,0.0,0.0,9.422101,176.08179,3.4415
1963-01-07 00:00:00+00:00,2.0,5.9915004,-0.108500004,0.0,0.0,14.003028,49.90736,2.941500198
1963-01-08 00:00:00+00:00,3.0,6.3915,1.7915,0.0,0.0,15.158522,350.02176,4.0915
1963-01-09 00:00:00+00:00,2.0,9.6414995,-0.1585,0.0,0.0,18.0,243.02168,4.74149975
1963-01-10 00:00:00+00:00,1.0,14.091499,4.7915,0.0,0.0,21.252197,218.0808,9.4414995
1963-01-11 00:00:00+00:00,3.0,16.7915,7.9415,0.0,0.0,21.67487,220.28624,12.366499999999998
1963-01-12 00:00:00+00:00,55.0,16.241499,11.6915,3.6,3.6,18.448023,213.89532,13.966499500000001
1963-01-13 00:00:00+00:00,61.0,13.9415,3.9915001,6.6,6.6,28.387545,229.90396,8.96650005
1963-01-14 00:00:00+00:00,73.0,3.5414999,-1.2085,2.3,0.90000004,16.167967,15.270558,1.16649995
1963-01-15 00:00:00+00:00,3.0,2.5414999,-2.5085,0.0,0.0,8.905908,36.69261,0.01649994999999982
1963-01-16 00:00:00+00:00,0.0,5.9915004,-3.8585,0.0,0.0,10.182337,273.48477,1.0665002
1963-01-17 00:00:00+00:00,3.0,6.5415,-1.8585,0.0,0.0,13.207634,161.08882,2.3415
1963-01-18 00:00:00+00:00,63.0,6.6415,4.1415,12.099999,12.099999,8.39657,38.908516,5.3915
1963-01-19 00:00:00+00:00,51.0,7.2915,4.5415,0.4,0.4,9.449572,35.92859,5.9165
1963-01-20 00:00:00+00:00,63.0,16.1415,6.7915,21.7,21.7,24.29133,224.95439,11.4665
1963-01-21 00:00:00+00:00,63.0,15.2915,-0.2585,15.9,15.9,24.122686,309.11047,7.5165
1963-01-22 00:00:00+00:00,1.0,4.0415,-4.8085,0.0,0.0,13.18308,227.40773,-0.3835000000000002
1963-01-23 00:00:00+00:00,1.0,11.7915,0.5915,0.0,0.0,25.630886,203.43309,6.1915
1963-01-24 00:00:00+00:00,73.0,10.2415,-8.3585005,2.0,1.2,31.581665,289.38293,0.9414997500000002
1963-01-25 00:00:00+00:00,0.0,-1.4085001,-6.9585,0.0,0.0,15.546833,280.50708,-4.18350005
1963-01-26 00:00:00+00:00,61.0,3.6415,-3.8085,4.7999997,4.7999997,14.264361,102.30801,-0.08349999999999991
1963-01-27 00:00:00+00:00,63.0,5.0915003,-0.2585,10.5,10.5,28.1169,270.3237,2.41650015
1963-01-28 00:00:00+00:00,0.0,-1.2585001,-7.4585,0.0,0.0,23.424908,317.62454,-4.35850005
1963-01-29 00:00:00+00:00,1.0,-0.6085,-7.3585,0.0,0.0,12.245294,15.08516,-3.9835000000000003
1963-01-30 00:00:00+00:00,61.0,4.3415003,-2.5085,5.7000003,5.7000003,15.575981,209.65797,0.9165001499999998
1963-01-31 00:00:00+00:00,71.0,4.1415,0.09150001,0.3,0.2,18.486622,10.64913,2.116500005
1963-02-01 00:00:00+00:00,73.0,2.3415,-1.7085,3.3999999,0.1,16.548256,42.238945,0.3165
1963-02-02 00:00:00+00:00,51.0,6.6915,2.6915,0.9000001,0.9000001,18.79255,283.31366,4.6915
1963-02-03 00:00:00+00:00,73.0,6.0915003,-2.0085,11.9,10.7,26.795223,334.2324,2.04150015
1963-02-04 00:00:00+00:00,3.0,0.2915,-4.6085,0.0,0.0,21.566975,32.31592,-2.1585
1963-02-05 00:00:00+00:00,3.0,7.8915,-0.1585,0.0,0.0,16.45007,24.346472,3.8665
1963-02-06 00:00:00+00:00,55.0,8.7915,3.4915,1.5,1.5,19.022177,26.58754,6.1415
1963-02-07 00:00:00+00:00,53.0,13.1414995,2.3915,4.4000006,4.4000006,13.37825,339.94382,7.76649975
1963-02-08 00:00:00+00:00,3.0,8.841499,-4.8085,0.0,0.0,34.98674,10.935588,2.0164995
1963-02-09 00:00:00+00:00,3.0,1.5914999,-3.9085,0.0,0.0,14.021525,39.57185,-1.15850005
1963-02-10 00:00:00+00:00,3.0,9.0415,-1.0085,0.0,0.0,9.726664,319.49716,4.0165
1963-02-11 00:00:00+00:00,51.0,16.741499,3.1415,0.2,0.2,20.073025,197.73483,9.9414995
1963-02-12 00:00:00+00:00,63.0,13.1915,0.4415,24.900003,24.900003,23.828083,347.2505,6.8165
1963-02-13 00:00:00+00:00,3.0,4.1915,-1.6085,0.0,0.0,21.96295,285.55176,1.2914999999999996
1963-02-14 00:00:00+00:00,51.0,8.7915,-1.5085001,0.2,0.2,22.392464,220.85266,3.6414999499999996
1963-02-15 00:00:00+00:00,51.0,4.2915,-3.9585001,0.1,0.1,25.49908,301.3683,0.16649994999999995
1963-02-16 00:00:00+00:00,1.0,-1.5585,-7.8085,0.0,0.0,20.948164,339.01855,-4.6835
1963-02-17 00:00:00+00:00,2.0,2.5915,-5.5084996,0.0,0.0,9.605998,71.42303,-1.4584998000000002
1963-02-18 00:00:00+00:00,2.0,7.6915,-4.1584997,0.0,0.0,9.0,56.309883,1.7665001499999997
1963-02-19 00:00:00+00:00,63.0,7.0915003,0.6415,20.400002,20.400002,27.295977,88.58427,3.86650015
1963-02-20 00:00:00+00:00,3.0,11.591499,0.5915,0.0,0.0,22.206486,262.31992,6.0914995
1963-02-21 00:00:00+00:00,73.0,6.8915,-2.6085,1.8,0.0,25.772078,250.31755,2.1414999999999997
1963-02-22 00:00:00+00:00,73.0,-2.6085,-8.3085,1.0,0.0,22.007162,344.545,-5.4585
1963-02-23 00:00:00+00:00,0.0,1.5914999,-6.5585,0.0,0.0,9.793059,250.36919,-2.48350005
1963-02-24 00:00:00+00:00,63.0,4.0415,-1.6085,11.499999,11.499999,15.281989,193.52466,1.2165
1963-02-25 00:00:00+00:00,1.0,9.341499,-2.3585,0.0,0.0,19.137648,257.04,3.4914995000000006
1963-02-26 00:00:00+00:00,73.0,6.3415003,-4.4585,5.0000005,0.0,27.77838,13.284872,0.94150015
1963-02-27 00:00:00+00:00,73.0,-2.4085,-9.0585,6.1,0.0,27.345785,338.93484,-5.7335
1963-02-28 00:00:00+00:00,2.0,8.6414995,-5.9585,0.0,0.0,21.38897,217.83325,1.34149975
1963-03-01 00:00:00+00:00,55.0,10.7415,0.7415,3.8000002,3.8000002,16.08761,196.24295,5.7415
1963-03-02 00:00:00+00:00,53.0,12.2415,7.1915,1.1,1.1,28.165257,252.6393,9.7165
1963-03-03 00:00:00+00:00,3.0,10.4915,1.1415,0.0,0.0,13.910169,7.001167,5.8165000000000004
1963-03-04 00:00:00+00:00,2.0,18.1415,3.7914999,0.0,0.0,26.867676,203.0109,10.96649995
1963-03-05 00:00:00+00:00,55.0,18.0915,7.8415003,6.8,6.8,32.17522,227.2295,12.96650015
1963-03-06 00:00:00+00:00,61.0,17.0415,6.8915,8.6,8.6,42.10923,220.36186,11.9665
1963-03-07 00:00:00+00:00,1.0,12.7415,4.9415,0.0,0.0,27.038372,268.3357,8.8415
1963-03-08 00:00:00+00:00,51.0,13.8914995,1.7915,0.2,0.2,24.336637,259.1687,7.8414997500000005
1963-03-09 00:00:00+00:00,3.0,15.1414995,5.2915,0.0,0.0,21.129883,207.73409,10.21649975
1963-03-10 00:00:00+00:00,51.0,14.341499,8.0415,0.1,0.1,23.795427,249.05116,11.191499499999999
1963-03-11 00:00:00+00:00,53.0,10.7415,5.4915004,1.5,1.5,20.163212,68.85641,8.1165002
1963-03-12 00:00:00+00:00,61.0,21.3915,9.0415,7.5999994,7.5999994,23.990698,212.77684,15.2165
1963-03-13 00:00:00+00:00,63.0,21.7915,10.341499,9.9,9.9,20.771093,229.90999,16.0664995
1963-03-14 00:00:00+00:00,51.0,18.1915,8.091499,0.5,0.5,20.87379,342.9128,13.141499500000002
1963-03-15 00:00:00+00:00,53.0,7.8915,3.2914999,1.6,1.6,19.211996,19.85371,5.591499949999999
1963-03-16 00:00:00+00:00,61.0,10.6414995,3.1915,4.7,4.7,12.096214,121.71324,6.91649975
1963-03-17 00:00:00+00:00,61.0,21.2915,10.6915,10.1,10.1,32.862694,227.29778,15.991499999999998
1963-03-18 00:00:00+00:00,1.0,18.5915,10.7915,0.0,0.0,26.081993,284.01825,14.6915
1963-03-19 00:00:00+00:00,61.0,12.4415,5.3915,8.3,8.3,18.448023,59.15351,8.9165
1963-03-20 00:00:00+00:00,51.0,15.091499,6.0915003,0.6,0.6,16.75064,283.07187,10.59149965
1963-03-21 00:00:00+00:00,51.0,11.1915,4.5915003,0.70000005,0.70000005,30.75209,291.77277,7.89150015
1963-03-22 00:00:00+00:00,3.0,8.2415,2.1415,0.0,0.0,24.27265,319.5006,5.1915000000000004
1963-03-23 00:00:00+00:00,0.0,9.591499,0.54150003,0.0,0.0,19.171478,324.27774,5.066499515
1963-03-24 00:00:00+00:00,0.0,18.9415,4.0915003,0.0,0.0,12.984975,232.5906,11.51650015
1963-03-25 00:00:00+00:00,1.0,20.7915,9.2415,0.0,0.0,18.391737,223.6678,15.0165
1963-03-26 00:00:00+00:00,51.0,19.8915,11.3914995,0.3,0.3,25.417631,196.96283,15.641499750000001
1963-03-27 00:00:00+00:00,53.0,16.8915,10.9415,1.2,1.2,23.510508,252.31084,13.9165
1963-03-28 00:00:00+00:00,1.0,22.3415,8.8914995,0.0,0.0,14.182355,238.41281,15.61649975
1963-03-29 00:00:00+00:00,0.0,17.5915,11.0415,0.0,0.0,15.141414,219.43472,14.3165
1963-03-30 00:00:00+00:00,1.0,23.5415,9.9915,0.0,0.0,19.95972,206.53297,16.7665
1963-03-31 00:00:00+00:00,51.0,18.3915,10.591499,0.4,0.4,18.775301,60.788864,14.4914995
1963-04-01 00:00:00+00:00,51.0,15.9415,8.2415,0.6,0.6,15.124284,84.87636,12.0915
1963-04-02 00:00:00+00:00,51.0,26.5415,13.6915,0.90000004,0.90000004,20.497883,217.77162,20.1165
1963-04-03 00:00:00+00:00,1.0,28.1915,16.7915,0.0,0.0,19.969458,234.03464,22.491500000000002
1963-04-04 00:00:00+00:00,1.0,25.4415,18.491499,0.0,0.0,34.674183,247.89046,21.9664995
1963-04-05 00:00:00+00:00,2.0,16.1415,7.8415003,0.0,0.0,32.44996,332.41867,11.99150015
1963-04-06 00:00:00+00:00,51.0,14.6915,6.6915,0.1,0.1,14.618837,183.04176,10.6915
1963-04-07 00:00:00+00:00,53.0,13.5415,10.2415,3.8,3.8,13.009903,64.2901,11.8915
1963-04-08 00:00:00+00:00,2.0,14.591499,8.0415,0.0,0.0,15.042659,22.67559,11.316499499999999
1963-04-09 00:00:00+00:00,53.0,18.0415,10.8914995,2.1,2.1,20.620804,216.04579,14.46649975
1963-04-10 00:00:00+00:00,63.0,14.341499,6.2915,4.6,4.6,23.042812,329.14355,10.3164995
1963-04-11 00:00:00+00:00,2.0,13.8914995,5.3415003,0.0,0.0,26.044699,317.63855,9.6164999
1963-04-12 00:00:00+00:00,0.0,15.9415,6.5415,0.0,0.0,16.746773,315.6499,11.2415
1963-04-13 00:00:00+00:00,2.0,14.841499,7.0915003,0.0,0.0,17.148247,316.6093,10.96649965
1963-04-14 00:00:00+00:00,1.0,16.241499,8.0415,0.0,0.0,18.864824,322.49805,12.1414995
1963-04-15 00:00:00+00:00,51.0,14.4415,7.7915,0.1,0.1,16.981165,333.02722,11.1165
1963-04-16 00:00:00+00:00,1.0,16.491499,7.2915,0.0,0.0,13.044722,307.68655,11.8914995
1963-04-17 00:00:00+00:00,55.0,19.5915,10.4415,2.4,2.4,21.178896,188.4739,15.0165
1963-04-18 00:00:00+00:00,51.0,26.5415,17.241499,0.2,0.2,24.490585,241.59225,21.891499500000002
1963-04-19 00:00:00+00:00,1.0,28.1415,16.4415,0.0,0.0,21.599998,230.19446,22.2915
1963-04-20 00:00:00+00:00,1.0,27.241499,21.3415,0.0,0.0,27.757378,251.94997,24.2914995
1963-04-21 00:00:00+00:00,0.0,24.241499,14.0415,0.0,0.0,19.559633,185.34294,19.141499500000002
1963-04-22 00:00:00+00:00,1.0,21.7915,14.6414995,0.0,0.0,22.476227,72.40753,18.21649975
1963-04-23 00:00:00+00:00,63.0,24.5415,10.9415,10.8,10.8,19.839235,99.31356,17.7415
1963-04-24 00:00:00+00:00,1.0,18.991499,7.7415004,0.0,0.0,30.652895,319.50244,13.3664997
1963-04-25 00:00:00+00:00,1.0,14.2415,7.4415,0.0,0.0,15.629972,343.42056,10.8415
1963-04-26 00:00:00+00:00,2.0,16.6915,8.7915,0.0,0.0,12.605142,96.809,12.7415
1963-04-27 00:00:00+00:00,1.0,16.8415,9.841499,0.0,0.0,12.599999,306.14578,13.341499500000001
1963-04-28 00:00:00+00:00,0.0,16.1915,9.4415,0.0,0.0,19.959719,70.10636,12.816500000000001
1963-04-29 00:00:00+00:00,53.0,17.241499,8.4915,1.4,1.4,19.8,136.46016,12.8664995
1963-04-30 00:00:00+00:00,61.0,19.741499,12.591499,13.100001,13.100001,29.574827,186.6643,16.166499
1963-05-01 00:00:00+00:00,55.0,17.8415,8.1414995,1.4000001,1.4000001,27.103003,291.7746,12.99149975
1963-05-02 00:00:00+00:00,3.0,16.6915,6.3415003,0.0,0.0,23.199759,313.11484,11.51650015
1963-05-03 00:00:00+00:00,1.0,21.741499,7.3415003,0.0,0.0,10.00256,235.78867,14.54149965
1963-05-04 00:00:00+00:00,1.0,24.6415,12.1414995,0.0,0.0,16.1198,208.47195,18.39149975
1963-05-05 00:00:00+00:00,2.0,22.0915,11.591499,0.0,0.0,16.394829,163.15932,16.8414995
1963-05-06 00:00:00+00:00,1.0,18.3915,11.9915,0.0,0.0,17.072504,57.62109,15.191500000000001
1963-05-07 00:00:00+00:00,3.0,19.1915,10.341499,0.0,0.0,18.0,30.524925,14.766499500000002
1963-05-08 00:00:00+00:00,1.0,27.8915,12.3914995,0.0,0.0,22.406927,210.39929,20.14149975
1963-05-09 00:00:00+00:00,1.0,30.9415,19.0415,0.0,0.0,22.828087,232.34596,24.991500000000002
1963-05-10 00:00:00+00:00,1.0,30.3415,20.6415,0.0,0.0,16.704155,238.10501,25.491500000000002
1963-05-11 00:00:00+00:00,51.0,27.4415,15.591499,0.2,0.2,30.631746,5.741407,21.516499500000002
1963-05-12 00:00:00+00:00,3.0,14.6414995,9.6915,0.0,0.0,17.10284,59.69882,12.16649975
1963-05-13 00:00:00+00:00,2.0,17.4415,7.3915,0.0,0.0,14.003028,124.8604,12.416500000000001
1963-05-14 00:00:00+00:00,51.0,25.0415,14.2415,0.6,0.6,22.79684,223.98308,19.6415
1963-05-15 00:00:00+00:00,1.0,20.4415,15.9415,0.0,0.0,18.671474,326.3629,18.1915
1963-05-16 00:00:00+00:00,53.0,17.491499,12.9415,2.3999999,2.3999999,13.513193,143.53859,15.216499500000001
1963-05-17 00:00:00+00:00,51.0,20.6415,13.6915,0.3,0.3,20.929594,131.8382,17.1665
1963-05-18 00:00:00+00:00,61.0,25.1415,18.491499,13.6,13.6,22.59699,216.46341,21.8164995
1963-05-19 00:00:00+00:00,2.0,26.6415,15.7415,0.0,0.0,12.984975,242.02785,21.1915
1963-05-20 00:00:00+00:00,3.0,27.3915,18.3915,0.0,0.0,24.29133,199.0859,22.8915
1963-05-21 00:00:00+00:00,63.0,22.5915,16.8415,40.8,40.8,17.015474,127.53738,19.7165
1963-05-22 00:00:00+00:00,63.0,23.8415,17.6915,9.200001,9.200001,9.72,240.07405,20.7665
1963-05-23 00:00:00+00:00,55.0,20.491499,11.8914995,6.9,6.9,24.031178,9.112611,16.19149925
1963-05-24 00:00:00+00:00,1.0,15.6414995,12.1414995,0.0,0.0,19.174856,54.50211,13.8914995
1963-05-25 00:00:00+00:00,3.0,16.991499,10.9415,0.0,0.0,12.015589,89.88159,13.966499500000001
1963-05-26 00:00:00+00:00,51.0,19.8915,12.8914995,0.1,0.1,10.661107,129.73224,16.39149975
1963-05-27 00:00:00+00:00,3.0,17.991499,13.8914995,0.0,0.0,18.374111,61.103706,15.94149925
1963-05-28 00:00:00+00:00,51.0,22.2915,14.591499,0.1,0.1,11.212135,134.00662,18.4414995
1963-05-29 00:00:00+00:00,53.0,23.6415,18.991499,6.7,6.7,23.532547,202.22966,21.3164995
1963-05-30 00:00:00+00:00,55.0,22.4415,19.1415,2.7,2.7,15.517629,339.27017,20.7915
1963-05-31 00:00:00+00:00,1.0,22.2915,15.9415,0.0,0.0,15.782622,21.801462,19.1165
1963-06-01 00:00:00+00:00,2.0,21.1915,15.991499,0.0,0.0,18.58451,61.96868,18.5914995
1963-06-02 00:00:00+00:00,61.0,19.5915,16.6415,28.6,28.6,19.64558,60.48563,18.116500000000002
1963-06-03 00:00:00+00:00,65.0,20.4415,18.3415,62.0,62.0,36.204617,358.8955,19.3915
1963-06-04 00:00:00+00:00,51.0,25.991499,17.9415,0.5,0.5,16.575644,200.11644,21.9664995
1963-06-05 00:00:00+00:00,2.0,26.7915,19.5415,0.0,0.0,15.546833,184.71878,23.1665
1963-06-06 00:00:00+00:00,1.0,27.7915,20.491499,0.0,0.0,15.0038395,225.0832,24.141499500000002
1963-06-07 00:00:00+00:00,61.0,29.6415,21.5915,2.1999998,2.1999998,11.119281,271.9873,25.616500000000002
1963-06-08 00:00:00+00:00,61.0,25.1415,19.6415,8.8,8.8,17.174677,42.37861,22.3915
1963-06-09 00:00:00+00:00,3.0,29.5915,17.8415,0.0,0.0,15.111424,248.35797,23.7165
1963-06-10 00:00:00+00:00,53.0,32.891502,22.741499,0.8,0.8,18.391737,248.42566,27.816500500000004
1963-06-11 00:00:00+00:00,61.0,29.8915,23.5415,3.0000002,3.0000002,15.042659,258.34973,26.7165
1963-06-12 00:00:00+00:00,0.0,25.241499,21.2915,0.0,0.0,17.581125,294.2858,23.266499500000002
1963-06-13 00:00:00+00:00,3.0,23.0415,16.8415,0.0,0.0,20.88,322.29688,19.941499999999998
1963-06-14 00:00:00+00:00,55.0,26.6415,17.3415,2.1,2.1,13.324863,193.81503,21.991500000000002
1963-06-15 00:00:00+00:00,1.0,24.8415,19.6915,0.0,0.0,18.58451,326.72052,22.2665
1963-06-16 00:00:00+00:00,53.0,22.1415,17.8415,1.9,1.9,10.636766,111.678635,19.991500000000002
1963-06-17 00:00:00+00:00,51.0,21.6415,18.6415,0.1,0.1,13.854155,61.29416,20.1415
1963-06-18 00:00:00+00:00,3.0,25.1415,15.6915,0.0,0.0,11.304229,103.49575,20.4165
1963-06-19 00:00:00+00:00,1.0,24.5915,16.6915,0.0,0.0,14.408997,117.0505,20.6415
1963-06-20 00:00:00+00:00,53.0,28.8915,19.241499,1.1,1.1,19.61587,204.35767,24.0664995
1963-06-21 00:00:00+00:00,63.0,24.0915,16.8415,12.099998,12.099998,26.14403,253.28165,20.4665
1963-06-22 00:00:00+00:00,3.0,22.2915,17.1415,0.0,0.0,10.144082,7.5324736,19.7165
1963-06-23 00:00:00+00:00,1.0,25.241499,16.7915,0.0,0.0,9.0645685,214.4792,21.016499500000002
1963-06-24 00:00:00+00:00,1.0,26.7915,15.3914995,0.0,0.0,8.0899935,37.568733,21.09149975
1963-06-25 00:00:00+00:00,1.0,27.991499,17.241499,0.0,0.0,7.653705,281.8529,22.616499
1963-06-26 00:00:00+00:00,1.0,29.8915,19.491499,0.0,0.0,12.88981,227.0629,24.6914995
1963-06-27 00:00:00+00:00,51.0,30.4415,20.741499,0.1,0.1,11.808878,224.70006,25.5914995
1963-06-28 00:00:00+00:00,53.0,30.4415,22.4415,0.7,0.7,15.580141,212.7226,26.4415
1963-06-29 00:00:00+00:00,61.0,29.8915,22.7915,1.6999999,1.6999999,18.359999,199.81387,26.3415
1963-06-30 00:00:00+00:00,51.0,29.8415,23.1915,0.70000005,0.70000005,13.783817,209.09958,26.5165
1963-07-01 00:00:00+00:00,61.0,30.0415,24.0915,3.8999999,3.8999999,11.384199,238.15895,27.066499999999998
1963-07-02 00:00:00+00:00,63.0,29.8415,24.241499,8.9,8.9,10.948973,195.37227,27.0414995
1963-07-03 00:00:00+00:00,55.0,30.1415,23.3915,2.4,2.4,11.726277,281.1316,26.7665
1963-07-04 00:00:00+00:00,1.0,26.741499,19.991499,0.0,0.0,20.037485,345.59827,23.366499
1963-07-05 00:00:00+00:00,0.0,28.1915,18.5915,0.0,0.0,11.119281,246.75424,23.3915
1963-07-06 00:00:00+00:00,2.0,27.991499,19.5915,0.0,0.0,11.165805,33.691784,23.7914995
1963-07-07 00:00:00+00:00,3.0,27.8915,20.5915,0.0,0.0,11.988594,149.54616,24.241500000000002
1963-07-08 00:00:00+00:00,2.0,29.5915,20.8915,0.0,0.0,11.983188,145.63022,25.241500000000002
1963-07-09 00:00:00+00:00,55.0,26.1915,18.8415,8.900001,8.900001,26.208395,32.0171,22.5165
1963-07-10 00:00:00+00:00,61.0,22.8915,17.5915,4.8999996,4.8999996,14.512064,30.307602,20.241500000000002
1963-07-11 00:00:00+00:00,1.0,25.2915,16.1415,0.0,0.0,11.019764,186.03519,20.7165
