date,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,surface_pressure,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m
2024-11-04 00:00:00+00:00,36.7749,-123.4194,14.85,79.0,0.0,0.0,0.0,1020.2,2.0,50.81486,67.50839,352.67368,341.6616
2024-11-04 01:00:00+00:00,36.7749,-123.4194,14.9,76.0,0.0,0.0,0.0,1020.1,4.0,49.698254,66.61946,352.92654,343.03375
2024-11-04 02:00:00+00:00,36.7749,-123.4194,15.0,72.0,0.0,0.0,0.0,1019.9,2.0,50.122807,63.870327,356.7061,342.27985
2024-11-04 03:00:00+00:00,36.7749,-123.4194,14.95,71.0,0.0,0.0,0.0,1020.5,2.0,48.97191,63.870327,358.73636,342.27985
2024-11-04 04:00:00+00:00,36.7749,-123.4194,14.95,73.0,0.0,0.0,0.0,1020.6,3.0,49.325253,62.732002,359.16364,342.29282
2024-11-04 05:00:00+00:00,36.7749,-123.4194,14.95,73.0,0.0,0.0,0.0,1021.0,3.0,48.647976,61.474678,357.45523,341.56494
2024-11-04 06:00:00+00:00,36.7749,-123.4194,14.95,75.0,0.0,0.0,0.0,1021.3,2.0,47.18198,62.50019,1.7489157,341.87805
2024-11-04 07:00:00+00:00,36.7749,-123.4194,14.9,76.0,0.0,0.0,0.0,1020.8,3.0,47.554077,59.738308,2.1692183,344.6237
2024-11-04 08:00:00+00:00,36.7749,-123.4194,14.85,78.0,0.0,0.0,0.0,1020.7,3.0,43.77369,57.90743,5.663611,344.4949
2024-11-04 09:00:00+00:00,36.7749,-123.4194,14.8,82.0,0.0,0.0,0.0,1020.8,5.0,41.798775,57.371166,2.4680662,345.09167
2024-11-04 10:00:00+00:00,36.7749,-123.4194,14.9,80.0,0.0,0.0,0.0,1021.0,3.0,39.254856,55.730278,1.5765218,344.2579
2024-11-04 11:00:00+00:00,36.7749,-123.4194,14.8,82.0,0.0,0.0,0.0,1021.3,4.0,40.23312,56.482155,6.679793,342.95087
2024-11-04 12:00:00+00:00,36.7749,-123.4194,14.75,82.0,0.0,0.0,0.0,1021.5,3.0,36.748222,55.269085,2.2457027,346.05423
2024-11-04 13:00:00+00:00,36.7749,-123.4194,14.6,85.0,0.0,0.0,0.0,1021.3,6.0,34.94968,54.750782,2.361324,345.14133
2024-11-04 14:00:00+00:00,36.7749,-123.4194,14.5,84.0,0.0,0.0,0.0,1022.4,8.0,31.75355,55.55909,356.09958,342.26938
2024-11-04 15:00:00+00:00,36.7749,-123.4194,14.7,85.0,0.0,0.0,0.0,1022.0,6.0,35.78697,53.962788,354.80566,345.31476
2024-11-04 16:00:00+00:00,36.7749,-123.4194,14.8,85.0,0.0,0.0,0.0,1022.4,9.0,34.92742,49.78554,1.1811631,347.4712
2024-11-04 17:00:00+00:00,36.7749,-123.4194,14.7,85.0,0.0,0.0,0.0,1022.4,7.0,32.32992,48.6533,7.678872,347.60913
2024-11-04 18:00:00+00:00,36.7749,-123.4194,14.85,79.0,0.0,0.0,0.0,1022.5,2.0,33.04361,47.149002,7.5120516,345.85764
2024-11-04 19:00:00+00:00,36.7749,-123.4194,14.85,78.0,0.0,0.0,0.0,1023.1,7.0,33.574707,51.136475,4.30439,343.2234
2024-11-04 20:00:00+00:00,36.7749,-123.4194,14.85,78.0,0.0,0.0,0.0,1022.0,4.0,35.64182,53.217937,0.5787131,338.99023
2024-11-04 21:00:00+00:00,36.7749,-123.4194,14.95,77.0,0.0,0.0,0.0,1022.5,1.0,37.10795,55.156418,357.7761,338.9624
2024-11-04 22:00:00+00:00,36.7749,-123.4194,14.95,76.0,0.0,0.0,0.0,1021.9,1.0,39.299404,53.73535,356.84933,342.0505
2024-11-04 23:00:00+00:00,36.7749,-123.4194,14.95,72.0,0.0,0.0,0.0,1021.7,2.0,41.19759,54.99994,354.98697,342.8696
2024-11-05 00:00:00+00:00,36.7749,-123.4194,15.0,71.0,0.0,0.0,0.0,1021.9,2.0,41.705654,51.82625,353.0591,339.6768
2024-11-05 01:00:00+00:00,36.7749,-123.4194,14.95,71.0,0.0,0.0,0.0,1021.9,4.0,41.348316,55.968136,352.9988,336.89816
2024-11-05 02:00:00+00:00,36.7749,-123.4194,14.95,73.0,0.0,0.0,0.0,1022.0,6.0,41.348316,57.02336,352.9988,338.13135
2024-11-05 03:00:00+00:00,36.7749,-123.4194,15.0,74.0,0.0,0.0,0.0,1022.1,2.0,41.036842,52.708965,352.43866,341.68872
2024-11-05 04:00:00+00:00,36.7749,-123.4194,14.95,82.0,0.0,0.0,0.0,1021.9,5.0,43.17899,54.418377,352.81583,341.08548
2024-11-05 05:00:00+00:00,36.7749,-123.4194,14.9,89.0,0.0,0.0,0.0,1021.7,8.0,46.127785,58.31555,352.3759,339.77505
2024-11-05 06:00:00+00:00,36.7749,-123.4194,14.9,90.0,0.0,0.0,0.0,1021.7,10.0,47.247856,59.766502,356.50543,335.4418
2024-11-05 07:00:00+00:00,36.7749,-123.4194,14.9,92.0,0.0,0.0,0.0,1022.0,17.0,44.28,63.311913,360.0,335.47516
2024-11-05 08:00:00+00:00,36.7749,-123.4194,14.8,95.0,0.0,0.0,2.0,1022.1,75.0,45.11649,59.093754,355.8819,334.3716
2024-11-05 09:00:00+00:00,36.7749,-123.4194,14.1,94.0,0.0,0.0,45.0,1022.3,82.0,43.34974,54.76261,355.23645,331.75034
2024-11-05 10:00:00+00:00,36.7749,-123.4194,14.7,98.0,0.0,0.0,3.0,1022.9,100.0,47.32597,53.77513,355.20026,328.97052
2024-11-05 11:00:00+00:00,36.7749,-123.4194,13.5,99.0,0.0,0.0,45.0,1022.2,100.0,43.321327,56.671135,355.71094,333.59778
2024-11-05 12:00:00+00:00,36.7749,-123.4194,13.6,95.0,0.0,0.0,3.0,1022.4,100.0,47.656166,55.061172,355.66776,333.60254
2024-11-05 13:00:00+00:00,36.7749,-123.4194,13.55,92.0,0.0,0.0,3.0,1022.6,96.0,52.620377,56.832134,357.2551,333.2727
2024-11-05 14:00:00+00:00,36.7749,-123.4194,13.8,87.0,0.0,0.0,1.0,1022.2,21.0,47.94627,55.71981,356.98727,334.7595
2024-11-05 15:00:00+00:00,36.7749,-123.4194,13.95,84.0,0.0,0.0,3.0,1021.7,89.0,44.565907,58.76387,353.50656,337.6771
2024-11-05 16:00:00+00:00,36.7749,-123.4194,14.25,82.0,0.0,0.0,0.0,1022.3,16.0,43.573387,58.63139,358.57977,341.0087
2024-11-05 17:00:00+00:00,36.7749,-123.4194,14.35,82.0,0.0,0.0,0.0,1022.5,12.0,42.841507,56.808178,359.51852,341.9094
2024-11-05 18:00:00+00:00,36.7749,-123.4194,14.45,80.0,0.0,0.0,0.0,1022.6,13.0,42.4861,57.035862,0.97099817,341.22186
2024-11-05 19:00:00+00:00,36.7749,-123.4194,14.45,80.0,0.0,0.0,0.0,1021.9,14.0,42.877792,57.946583,357.5941,341.90265
2024-11-05 20:00:00+00:00,36.7749,-123.4194,14.6,78.0,0.0,0.0,0.0,1021.0,11.0,43.057262,61.930458,354.24182,341.3543
2024-11-05 21:00:00+00:00,36.7749,-123.4194,14.75,76.0,0.0,0.0,0.0,1020.6,5.0,44.565907,64.71994,353.50656,339.14545
2024-11-05 22:00:00+00:00,36.7749,-123.4194,14.85,71.0,0.0,0.0,0.0,1020.2,10.0,45.53253,67.17642,355.0107,340.59393
2024-11-05 23:00:00+00:00,36.7749,-123.4194,14.85,71.0,0.0,0.0,0.0,1019.8,16.0,48.824814,66.51822,354.49966,337.73788
2024-11-06 00:00:00+00:00,36.7749,-123.4194,14.85,73.0,0.0,0.0,3.0,1019.4,97.0,47.76211,65.24844,350.89273,335.55606
2024-11-06 01:00:00+00:00,36.7749,-123.4194,14.75,75.0,0.0,0.0,2.0,1019.2,76.0,49.78033,64.05269,349.584,337.18195
2024-11-06 02:00:00+00:00,36.7749,-123.4194,14.85,73.0,0.0,0.0,1.0,1019.1,44.0,49.951862,65.94291,350.87717,336.5139
2024-11-06 03:00:00+00:00,36.7749,-123.4194,14.8,71.0,0.0,0.0,0.0,1018.8,7.0,52.243427,64.9129,352.87506,337.8445
2024-11-06 04:00:00+00:00,36.7749,-123.4194,14.9,69.0,0.0,0.0,0.0,1018.8,5.0,52.957947,65.80028,352.97168,336.8014
2024-11-06 05:00:00+00:00,36.7749,-123.4194,14.9,70.0,0.0,0.0,1.0,1018.4,44.0,52.40937,69.12187,354.87692,335.70422
2024-11-06 06:00:00+00:00,36.7749,-123.4194,14.9,69.0,0.0,0.0,2.0,1018.2,53.0,53.01909,71.06239,356.49652,337.98294
2024-11-06 07:00:00+00:00,36.7749,-123.4194,14.85,70.0,0.0,0.0,0.0,1017.9,6.0,55.46921,69.792656,358.14044,340.72382
2024-11-06 08:00:00+00:00,36.7749,-123.4194,14.9,71.0,0.0,0.0,0.0,1017.8,4.0,53.683468,66.5153,2.3059175,343.33038
2024-11-06 09:00:00+00:00,36.7749,-123.4194,14.9,72.0,0.0,0.0,0.0,1017.9,3.0,50.8875,65.171936,4.0566587,347.88315
2024-11-06 10:00:00+00:00,36.7749,-123.4194,14.85,73.0,0.0,0.0,0.0,1017.5,1.0,50.07236,64.569595,2.0600717,350.69528
2024-11-06 11:00:00+00:00,36.7749,-123.4194,14.8,73.0,0.0,0.0,1.0,1017.0,42.0,46.529213,62.917664,3.5486157,349.78317
2024-11-06 12:00:00+00:00,36.7749,-123.4194,14.8,75.0,0.0,0.0,1.0,1016.7,29.0,43.582306,61.96708,7.59456,350.97552
2024-11-06 13:00:00+00:00,36.7749,-123.4194,14.4,76.0,0.0,0.0,3.0,1013.7,81.0,43.577847,55.45519,347.11182,350.66003
2024-11-06 14:00:00+00:00,36.7749,-123.4194,14.35,77.0,0.0,0.0,3.0,1013.7,100.0,43.14747,51.398113,347.4712,348.6901
2024-11-06 15:00:00+00:00,36.7749,-123.4194,14.3,79.0,0.0,0.0,2.0,1013.8,63.0,42.724884,50.488636,343.8556,344.279
2024-11-06 16:00:00+00:00,36.7749,-123.4194,14.2,79.0,0.0,0.0,3.0,1014.3,100.0,39.39986,48.965294,340.24045,340.23273
2024-11-06 17:00:00+00:00,36.7749,-123.4194,14.15,80.0,0.0,0.0,0.0,1014.8,9.0,34.83639,45.657597,341.93942,342.56503
2024-11-06 18:00:00+00:00,36.7749,-123.4194,14.15,80.0,0.0,0.0,0.0,1014.8,8.0,31.259941,41.47506,345.32355,346.4462
2024-11-06 19:00:00+00:00,36.7749,-123.4194,14.2,79.0,0.0,0.0,0.0,1015.2,8.0,28.739187,39.254856,347.70474,348.8962
2024-11-06 20:00:00+00:00,36.7749,-123.4194,14.25,75.0,0.0,0.0,0.0,1014.8,7.0,28.001427,36.57501,351.87,353.78445
2024-11-06 21:00:00+00:00,36.7749,-123.4194,14.3,71.0,0.0,0.0,0.0,1014.4,5.0,26.6327,31.212229,350.66507,352.71112
2024-11-06 22:00:00+00:00,36.7749,-123.4194,14.4,70.0,0.0,0.0,0.0,1014.2,10.0,26.474077,29.749592,337.6198,338.71353
2024-11-06 23:00:00+00:00,36.7749,-123.4194,14.5,72.0,0.0,0.0,0.0,1014.3,5.0,25.772078,32.096577,331.64514,336.88577
2024-11-07 00:00:00+00:00,36.7749,-123.4194,14.4,74.0,0.0,0.0,0.0,1014.0,7.0,25.772078,32.449963,335.22488,342.57004
2024-11-07 01:00:00+00:00,36.7749,-123.4194,14.45,75.0,0.0,0.0,0.0,1014.1,7.0,25.671307,32.569557,337.75092,346.57816
2024-11-07 02:00:00+00:00,36.7749,-123.4194,14.4,77.0,0.0,0.0,0.0,1014.3,6.0,27.897097,31.355152,342.7341,347.39984
2024-11-07 03:00:00+00:00,36.7749,-123.4194,14.3,79.0,0.0,0.0,0.0,1014.9,5.0,28.802248,31.534437,341.7914,341.35812
2024-11-07 04:00:00+00:00,36.7749,-123.4194,14.3,79.0,0.0,0.0,0.0,1015.2,0.0,28.236486,32.44996,340.6409,340.55988
2024-11-07 05:00:00+00:00,36.7749,-123.4194,14.35,79.0,0.0,0.0,0.0,1015.5,0.0,27.155552,33.190357,345.41104,347.4712
2024-11-07 06:00:00+00:00,36.7749,-123.4194,14.45,78.0,0.0,0.0,0.0,1016.1,5.0,23.97989,32.6411,352.23492,353.03183
2024-11-07 07:00:00+00:00,36.7749,-123.4194,14.35,80.0,0.0,0.0,0.0,1016.3,5.0,23.759998,30.96837,360.0,358.66782
2024-11-07 08:00:00+00:00,36.7749,-123.4194,14.35,80.0,0.0,0.0,0.0,1016.6,0.0,22.42427,29.660152,5.527458,5.572114
2024-11-07 09:00:00+00:00,36.7749,-123.4194,14.3,80.0,0.0,0.0,0.0,1016.9,6.0,20.858265,28.576382,21.25058,19.119822
2024-11-07 10:00:00+00:00,36.7749,-123.4194,14.25,79.0,0.0,0.0,0.0,1017.1,0.0,20.00512,27.381306,30.256361,28.249653
2024-11-07 11:00:00+00:00,36.7749,-123.4194,14.25,77.0,0.0,0.0,0.0,1017.2,0.0,17.581125,26.161375,42.510403,34.346157
2024-11-07 12:00:00+00:00,36.7749,-123.4194,14.25,76.0,0.0,0.0,0.0,1017.3,5.0,15.484185,22.148046,54.46224,45.658466
2024-11-07 13:00:00+00:00,36.7749,-123.4194,14.3,75.0,0.0,0.0,0.0,1017.7,0.0,13.584932,17.610588,57.99466,49.144714
2024-11-07 14:00:00+00:00,36.7749,-123.4194,14.45,72.0,0.0,0.0,0.0,1018.3,0.0,10.948973,12.979984,62.59251,56.3099
2024-11-07 15:00:00+00:00,36.7749,-123.4194,14.6,71.0,0.0,0.0,0.0,1018.7,0.0,7.342588,9.220499,78.6901,51.34017
2024-11-07 16:00:00+00:00,36.7749,-123.4194,14.7,71.0,0.0,0.0,0.0,1019.4,0.0,6.6185193,7.2,112.38018,53.13002
2024-11-07 17:00:00+00:00,36.7749,-123.4194,14.85,70.0,0.0,0.0,0.0,1019.7,0.0,10.805998,5.815978,150.01845,68.19853
2024-11-07 18:00:00+00:00,36.7749,-123.4194,15.05,70.0,0.0,0.0,0.0,1019.9,0.0,12.72283,5.8048253,154.8852,82.875084
2024-11-07 19:00:00+00:00,36.7749,-123.4194,15.25,70.0,0.0,0.0,0.0,1020.0,0.0,14.33234,6.9247384,154.72232,117.89718
2024-11-07 20:00:00+00:00,36.7749,-123.4194,15.3,71.0,0.0,0.0,0.0,1020.0,0.0,13.896187,6.792466,163.44286,147.99466
2024-11-07 21:00:00+00:00,36.7749,-123.4194,15.45,73.0,0.0,0.0,0.0,1019.5,0.0,12.496719,9.178235,168.3664,168.69011
2024-11-07 22:00:00+00:00,36.7749,-123.4194,15.55,73.0,0.0,0.0,0.0,1019.2,0.0,10.08,10.1376915,180.0,186.1154
2024-11-07 23:00:00+00:00,36.7749,-123.4194,15.55,73.0,0.0,0.0,0.0,1019.3,0.0,10.495713,14.039999,202.1664,202.6199
2024-11-08 00:00:00+00:00,36.7749,-123.4194,15.45,73.0,0.0,0.0,0.0,1019.2,0.0,12.599998,16.78156,216.86998,215.39488
2024-11-08 01:00:00+00:00,36.7749,-123.4194,15.35,72.0,0.0,0.0,0.0,1019.2,0.0,14.512064,18.075441,226.00499,224.19316
2024-11-08 02:00:00+00:00,36.7749,-123.4194,15.35,72.0,0.0,0.0,0.0,1019.6,0.0,15.021105,17.377226,225.97093,230.04251
2024-11-08 03:00:00+00:00,36.7749,-123.4194,15.35,71.0,0.0,0.0,0.0,1019.9,0.0,14.512064,15.629971,223.99501,231.54626
2024-11-08 04:00:00+00:00,36.7749,-123.4194,15.35,71.0,0.0,0.0,0.0,1019.8,0.0,11.966954,14.003028,223.7812,226.04153
2024-11-08 05:00:00+00:00,36.7749,-123.4194,15.35,72.0,0.0,0.0,0.0,1019.9,0.0,11.720751,13.246826,222.5104,227.20262
2024-11-08 06:00:00+00:00,36.7749,-123.4194,15.35,71.0,0.0,0.0,0.0,1019.9,0.0,10.296251,10.703569,216.46933,222.27362
2024-11-08 07:00:00+00:00,36.7749,-123.4194,15.35,71.0,0.0,0.0,0.0,1019.9,0.0,9.339208,8.78872,207.55272,214.9921
2024-11-08 08:00:00+00:00,36.7749,-123.4194,15.35,70.0,0.0,0.0,0.0,1019.8,0.0,9.178235,8.766573,191.30989,199.17911
2024-11-08 09:00:00+00:00,36.7749,-123.4194,15.35,69.0,0.0,0.0,0.0,1019.8,0.0,10.8955765,8.473393,187.59456,192.26476
2024-11-08 10:00:00+00:00,36.7749,-123.4194,15.3,68.0,0.0,0.0,0.0,1019.7,0.0,11.165805,7.5599995,178.15244,180.0
2024-11-08 11:00:00+00:00,36.7749,-123.4194,15.3,67.0,0.0,0.0,0.0,1019.6,0.0,10.495713,7.69592,185.90605,190.78426
2024-11-08 12:00:00+00:00,36.7749,-123.4194,15.25,66.0,0.0,0.0,0.0,1019.5,0.0,10.823973,8.350138,183.814,187.43132
2024-11-08 13:00:00+00:00,36.7749,-123.4194,15.25,65.0,0.0,0.0,0.0,1019.4,0.0,11.525623,8.64,178.21013,180.0
2024-11-08 14:00:00+00:00,36.7749,-123.4194,15.2,65.0,0.0,0.0,0.0,1019.6,0.0,11.304229,8.669949,170.83772,175.23645
2024-11-08 15:00:00+00:00,36.7749,-123.4194,15.15,64.0,0.0,0.0,0.0,1020.0,0.0,11.792404,7.6367526,167.66092,171.86998
2024-11-08 16:00:00+00:00,36.7749,-123.4194,15.15,64.0,0.0,0.0,0.0,1020.6,0.0,11.885453,6.2145634,178.26433,190.00792
2024-11-08 17:00:00+00:00,36.7749,-123.4194,15.2,65.0,0.0,0.0,0.0,1020.9,0.0,11.928989,6.130579,174.80566,183.3664
2024-11-08 18:00:00+00:00,36.7749,-123.4194,15.25,66.0,0.0,0.0,0.0,1020.9,0.0,10.08,5.937272,180.0,194.03627
2024-11-08 19:00:00+00:00,36.7749,-123.4194,15.35,68.0,0.0,0.0,0.0,1020.9,5.0,7.5599995,6.28713,180.0,193.24052
2024-11-08 20:00:00+00:00,36.7749,-123.4194,15.5,71.0,0.0,0.0,0.0,1020.6,11.0,5.6920996,6.193674,198.43504,215.53777
2024-11-08 21:00:00+00:00,36.7749,-123.4194,15.55,75.0,0.0,0.0,1.0,1020.0,41.0,3.8268526,6.1305785,221.18582,220.23628
2024-11-08 22:00:00+00:00,36.7749,-123.4194,15.6,79.0,0.0,0.0,0.0,1019.8,7.0,5.937272,7.729527,255.96373,242.24155
2024-11-08 23:00:00+00:00,36.7749,-123.4194,15.6,81.0,0.0,0.0,3.0,1019.9,100.0,8.64,10.594036,270.0,260.21765
2024-11-09 00:00:00+00:00,36.7749,-123.4194,15.45,82.0,0.0,0.0,3.0,1019.8,101.0,9.746631,11.252519,274.23633,262.6477
2024-11-09 01:00:00+00:00,36.7749,-123.4194,15.35,83.0,0.0,0.0,3.0,1019.7,101.0,12.015589,14.113653,278.61557,275.85593
2024-11-09 02:00:00+00:00,36.7749,-123.4194,15.25,84.0,0.0,0.0,3.0,1019.9,100.0,10.390226,11.570515,284.03625,275.35574
2024-11-09 03:00:00+00:00,36.7749,-123.4194,15.15,85.0,0.0,0.0,3.0,1020.0,100.0,12.661564,14.264361,284.8265,280.17545
2024-11-09 04:00:00+00:00,36.7749,-123.4194,15.05,85.0,0.0,0.0,3.0,1019.8,100.0,10.931203,11.570515,287.24155,275.35574
2024-11-09 05:00:00+00:00,36.7749,-123.4194,15.0,85.0,0.0,0.0,3.0,1020.2,100.0,14.408997,18.0036,282.99463,281.53458
2024-11-09 06:00:00+00:00,36.7749,-123.4194,14.95,85.0,0.0,0.0,3.0,1020.2,100.0,15.542662,19.966211,283.39252,295.64096
2024-11-09 07:00:00+00:00,36.7749,-123.4194,14.9,84.0,0.0,0.0,3.0,1019.9,97.0,13.779114,18.374111,289.85532,304.62424
2024-11-09 08:00:00+00:00,36.7749,-123.4194,14.85,84.0,0.0,0.0,3.0,1019.6,95.0,11.298495,16.055355,300.65057,317.72638
2024-11-09 09:00:00+00:00,36.7749,-123.4194,14.8,83.0,0.0,0.0,3.0,1019.2,92.0,10.44,15.496736,316.3971,329.2646
2024-11-09 10:00:00+00:00,36.7749,-123.4194,14.7,83.0,0.0,0.0,3.0,1018.9,95.0,12.181624,16.434305,325.84024,331.1893
2024-11-09 11:00:00+00:00,36.7749,-123.4194,14.65,83.0,0.0,0.0,3.0,1018.6,97.0,15.141414,18.089775,331.6071,328.84076
2024-11-09 12:00:00+00:00,36.7749,-123.4194,14.55,83.0,0.0,0.0,3.0,1018.4,100.0,17.22742,19.386593,333.97046,328.67136
2024-11-09 13:00:00+00:00,36.7749,-123.4194,14.5,83.0,0.0,0.0,3.0,1018.4,100.0,17.727943,20.929594,336.0375,333.43503
2024-11-09 14:00:00+00:00,36.7749,-123.4194,14.45,83.0,0.0,0.0,3.0,1018.4,100.0,17.447933,22.461807,338.19852,338.36905
2024-11-09 15:00:00+00:00,36.7749,-123.4194,14.4,83.0,0.0,0.0,3.0,1018.5,100.0,17.193533,23.795427,340.4268,342.38733
2024-11-09 16:00:00+00:00,36.7749,-123.4194,14.4,83.0,0.0,0.0,3.0,1018.7,80.0,17.654686,23.933908,343.41257,344.2913
2024-11-09 17:00:00+00:00,36.7749,-123.4194,14.45,82.0,0.0,0.0,2.0,1018.8,59.0,18.161278,23.664352,346.2392,346.8094
2024-11-09 18:00:00+00:00,36.7749,-123.4194,14.5,82.0,0.0,0.0,1.0,1018.8,39.0,19.211996,23.664352,347.00537,346.8094
2024-11-09 19:00:00+00:00,36.7749,-123.4194,14.55,82.0,0.0,0.0,2.0,1018.4,58.0,20.431387,24.535524,345.71887,345.5559
2024-11-09 20:00:00+00:00,36.7749,-123.4194,14.65,83.0,0.0,0.0,2.0,1017.7,76.0,22.104116,25.620771,343.92636,342.838
2024-11-09 21:00:00+00:00,36.7749,-123.4194,14.7,84.0,0.0,0.0,3.0,1017.2,95.0,23.906818,27.09822,341.56494,340.60208
2024-11-09 22:00:00+00:00,36.7749,-123.4194,14.7,86.0,0.0,0.0,3.0,1016.8,97.0,25.671307,29.548521,337.75092,337.80966
2024-11-09 23:00:00+00:00,36.7749,-123.4194,14.65,88.0,0.0,0.0,3.0,1016.6,98.0,27.534704,32.862694,334.44006,335.40024
2024-11-10 00:00:00+00:00,36.7749,-123.4194,14.6,90.0,0.0,0.0,3.0,1016.4,100.0,28.82249,34.77868,332.47485,334.2307
2024-11-10 01:00:00+00:00,36.7749,-123.4194,14.5,92.0,0.0,0.0,2.0,1016.3,67.0,29.462873,34.77868,333.12192,334.2307
2024-11-10 02:00:00+00:00,36.7749,-123.4194,14.4,93.0,0.0,0.0,1.0,1016.3,35.0,29.644857,33.818928,335.61365,334.79892
2024-11-10 03:00:00+00:00,36.7749,-123.4194,14.25,93.0,0.0,0.0,0.0,1016.4,2.0,30.489683,33.667217,337.06787,335.35324
2024-11-10 04:00:00+00:00,36.7749,-123.4194,14.15,92.0,0.0,0.0,0.0,1016.5,12.0,31.910301,35.931534,336.0375,335.7461
2024-11-10 05:00:00+00:00,36.7749,-123.4194,14.0,90.0,0.0,0.0,1.0,1016.6,23.0,33.818928,38.67278,334.79892,335.8209
2024-11-10 06:00:00+00:00,36.7749,-123.4194,13.9,88.0,0.0,0.0,1.0,1016.7,33.0,35.419315,40.430737,333.43503,335.2605
2024-11-10 07:00:00+00:00,36.7749,-123.4194,13.8,86.0,0.0,0.0,1.0,1016.6,33.0,35.902668,39.44424,333.1781,333.43503
2024-11-10 08:00:00+00:00,36.7749,-123.4194,13.75,83.0,0.0,0.0,1.0,1016.4,32.0,36.386723,37.107944,332.928,329.7036
2024-11-10 09:00:00+00:00,36.7749,-123.4194,13.7,81.0,0.0,0.0,1.0,1016.2,32.0,36.066536,35.756172,332.66772,327.75003
2024-11-10 10:00:00+00:00,36.7749,-123.4194,13.65,80.0,0.0,0.0,1.0,1016.1,36.0,35.110615,36.367126,331.8585,328.35538
2024-11-10 11:00:00+00:00,36.7749,-123.4194,13.55,80.0,0.0,0.0,1.0,1016.1,40.0,34.162083,37.911266,331.00415,329.7828
2024-11-10 12:00:00+00:00,36.7749,-123.4194,13.5,80.0,0.0,0.0,1.0,1016.1,44.0,33.35784,38.67278,330.9455,331.0491
2024-11-10 13:00:00+00:00,36.7749,-123.4194,13.5,81.0,0.0,0.0,1.0,1016.2,32.0,33.16692,37.52471,332.87878,331.95993
2024-11-10 14:00:00+00:00,36.7749,-123.4194,13.5,82.0,0.0,0.0,1.0,1016.3,21.0,33.667217,36.066536,335.35324,332.66772
2024-11-10 15:00:00+00:00,36.7749,-123.4194,13.5,82.0,0.0,0.0,0.0,1016.5,9.0,34.03476,34.292717,336.9605,333.16602
2024-11-10 16:00:00+00:00,36.7749,-123.4194,13.5,82.0,0.0,0.0,0.0,1016.8,12.0,33.70377,33.01418,336.72104,332.03787
2024-11-10 17:00:00+00:00,36.7749,-123.4194,13.55,81.0,0.0,0.0,0.0,1017.2,16.0,33.190357,32.06426,335.6589,331.13293
2024-11-10 18:00:00+00:00,36.7749,-123.4194,13.55,80.0,0.0,0.0,0.0,1017.3,19.0,33.014175,30.993471,334.83215,329.2646
2024-11-10 19:00:00+00:00,36.7749,-123.4194,13.55,80.0,0.0,0.0,1.0,1017.0,27.0,32.688713,30.070238,334.5638,328.2128
2024-11-10 20:00:00+00:00,36.7749,-123.4194,13.6,79.0,0.0,0.0,1.0,1016.3,35.0,32.52177,29.354904,333.71866,326.5048
2024-11-10 21:00:00+00:00,36.7749,-123.4194,13.6,79.0,0.0,0.0,1.0,1015.8,43.0,32.84494,28.460497,333.9967,325.30478
2024-11-10 22:00:00+00:00,36.7749,-123.4194,13.6,78.0,0.0,0.0,2.0,1015.4,62.0,34.298386,27.871534,334.51083,324.46225
2024-11-10 23:00:00+00:00,36.7749,-123.4194,13.55,78.0,0.0,0.0,3.0,1015.0,81.0,36.26006,26.785547,335.97974,323.74606
2024-11-11 00:00:00+00:00,36.7749,-123.4194,13.55,77.0,0.0,0.0,3.0,1014.8,100.0,37.064266,25.862436,335.9245,321.2156
2024-11-11 01:00:00+00:00,36.7749,-123.4194,13.55,76.0,0.0,0.0,3.0,1015.0,81.0,35.58359,25.20257,334.2127,315.57864
2024-11-11 02:00:00+00:00,36.7749,-123.4194,13.6,75.0,0.0,0.0,2.0,1015.3,61.0,33.043606,24.344624,330.64233,308.3952
2024-11-11 03:00:00+00:00,36.7749,-123.4194,13.6,75.0,0.0,0.0,1.0,1015.5,42.0,30.45566,23.4,327.0613,300.51016
2024-11-11 04:00:00+00:00,36.7749,-123.4194,13.6,75.0,0.0,0.0,2.0,1015.3,61.0,28.373846,21.325253,324.2932,291.80148
2024-11-11 05:00:00+00:00,36.7749,-123.4194,13.6,76.0,0.0,0.0,3.0,1015.0,81.0,26.14403,18.998314,321.70978,279.81924
2024-11-11 06:00:00+00:00,36.7749,-123.4194,13.65,77.0,0.0,0.0,3.0,1014.6,100.0,24.216522,17.698677,318.01288,265.33322
2024-11-11 07:00:00+00:00,36.7749,-123.4194,13.7,78.0,0.0,0.0,3.0,1014.1,100.0,22.406927,17.782688,313.69812,248.6293
2024-11-11 08:00:00+00:00,36.7749,-123.4194,13.75,80.0,0.0,0.0,3.0,1013.6,100.0,20.746122,20.018072,308.65982,232.3057
2024-11-11 09:00:00+00:00,36.7749,-123.4194,13.85,81.0,0.0,0.0,3.0,1013.1,100.0,19.386593,24.184391,301.32864,224.39697
2024-11-11 10:00:00+00:00,36.7749,-123.4194,13.95,83.0,0.0,0.0,3.0,1012.4,100.0,18.0,32.409996,286.26028,220.94635
2024-11-11 11:00:00+00:00,36.7749,-123.4194,14.1,85.0,0.0,0.0,3.0,1011.7,100.0,18.36353,41.62478,268.8767,220.43997
